Bedrooms,Bathrooms,Sqft_living,Sqft_lot,Floors,Waterfront,View,Condition,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,Price
3,1.75,1370,5948,1,0,0,5,770,600,1911,1988,4935000
4,3.25,3020,4200,1.5,0,0,5,1920,1100,1927,0,4907000
2,1.75,1660,4520,1,0,0,3,990,670,1940,0,4900000
4,2.25,4760,4095,2.5,0,0,5,3390,1370,1916,0,4900000
3,1.75,1460,4120,1,0,0,3,1040,420,1977,0,4900000
4,2.25,2190,5400,1,0,0,4,1040,1150,1977,0,4900000
3,1,1070,4770,1,0,0,4,1070,0,1971,0,4900000
3,1,1150,6300,1,0,0,4,1150,0,1970,0,4900000
3,1,1070,5800,1,0,0,4,1070,0,1969,0,4900000
5,2.25,3220,3000,2,0,0,3,3220,0,1972,0,4900000
2,1.5,1140,2970,1,0,0,4,1140,0,1947,0,4900000
4,2.75,2810,6720,2,0,0,3,2810,0,1993,0,4900000
3,2.25,1560,4646,1,0,0,5,1080,480,1977,0,4900000
4,3.25,4250,12900,2,0,0,3,4250,0,2004,0,4900000
3,2.5,3160,3420,1,0,2,4,1820,1340,1966,0,4893000
4,2.75,2970,4995,1.5,0,1,4,2130,840,1918,1986,4893000
4,2.75,2750,4350,1.5,0,0,3,1980,770,1914,1992,4865000
3,1,1640,4160,1.5,0,0,5,1500,140,1920,0,4830000
3,1.5,1520,6040,1,0,0,4,1520,0,1954,0,4830000
4,2.5,3680,6862,2,0,2,5,3680,0,1946,1982,4830000
5,3.75,5020,4815,2,0,1,3,3970,1050,2007,0,4830000
4,4,4690,7000,2,0,0,3,3480,1210,2001,0,4795000
5,4,4430,8100,2,0,0,3,4430,0,2013,0,4795000
3,1.75,1750,3420,2,0,0,3,1750,0,1934,1978,4767000
2,0.75,520,9166,1,0,0,4,520,0,1924,1980,4760000
1,1,850,6321,1,0,0,4,850,0,1940,0,4760000
2,2.5,1780,10240,2,0,0,5,1780,0,1974,0,4760000
3,1,1090,6440,1,0,0,5,1090,0,1967,0,4753000
3,1.75,1520,5170,1,0,0,4,1520,0,1968,0,4690000
3,2.5,2740,6000,2,0,0,3,2740,0,1991,0,4690000
4,2.5,3140,3630,2,0,0,3,3140,0,1993,0,4690000
4,2.5,2340,9667,2,0,0,3,2340,0,1997,0,4690000
3,2.5,2370,5400,2,0,2,3,2370,0,1993,0,4690000
4,2.5,3080,4320,2,0,0,3,3080,0,1993,0,4690000
4,2.5,2490,3745,2,0,2,3,2490,0,1996,0,4655000
3,2.75,2600,4160,2,0,0,3,2600,0,1994,0,4620000
3,3.75,2780,3880,2,0,0,3,2780,0,1999,0,4620000
3,3.5,3010,5680,2,0,0,3,3010,0,2000,0,4620000
3,1.75,1770,2870,1,0,0,4,1770,0,1959,0,4620000
4,2.25,2550,5010,1,0,0,4,2550,0,1967,0,4620000
3,2.25,1560,4510,1,0,0,4,1560,0,1963,0,4613000
4,2.25,2460,4000,1,0,0,4,2460,0,1959,0,4585000
3,1.75,1750,3840,2,0,0,4,1750,0,1976,0,4585000
2,1.75,1590,3760,1,0,0,4,1590,0,1972,0,4550000
3,3.5,2050,3640,2,0,0,3,1520,530,2006,0,4550000
5,2,1910,2550,1,0,0,3,1010,900,1908,0,4550000
4,2,2180,5320,1,0,0,4,1280,900,1969,0,4550000
4,2.75,2340,5360,1,0,0,3,1720,620,1967,0,4550000
3,2.5,2280,3520,2,0,0,3,2280,0,1998,0,4550000
4,2.75,3100,8400,2,0,0,3,3100,0,1998,0,4550000
4,2.75,3100,4100,2,0,0,3,3100,0,1999,0,4543000
3,2.5,3090,4990,2,0,0,3,3090,0,1999,0,4543000
4,2.5,3430,3510,2,0,0,3,3430,0,1998,0,4515000
2,1,1100,3450,1,0,0,4,1100,0,1950,0,4515000
3,1.75,1790,9860,1,0,0,4,1790,0,1953,0,4515000
3,1.5,1360,3520,1,0,0,3,1360,0,1955,0,4515000
2,1,1440,4510,1,0,0,4,860,580,1949,0,4480000
4,3.5,3670,5885,2,0,0,3,2870,800,2005,0,4480000
4,2.25,3190,4000,2,0,0,4,3190,0,1980,0,4480000
4,3.25,4740,8250,2,0,0,3,4740,0,1987,0,4480000
2,1,910,4040,1,0,0,4,910,0,1981,0,4480000
3,1.5,1060,6360,1,0,0,3,1060,0,1973,2013,4473000
4,1,1540,3162,1,0,0,3,770,770,1971,0,4473000
3,1,1020,3510,1,0,0,3,1020,0,1981,0,4473000
2,1,850,3750,1,0,0,4,850,0,1950,0,4445000
4,1,1400,3968,1,0,0,3,1000,400,1954,0,4410000
3,2.75,2000,4900,1,0,0,3,1000,1000,1954,2014,4410000
3,1,1520,2880,1,0,0,3,1030,490,1954,0,4403000
4,2.25,2810,4880,2,0,0,3,1860,950,1959,0,4403000
4,2,1590,4920,1,0,0,3,1590,0,1951,0,4403000
3,1,1520,4950,1.5,0,0,3,1520,0,1952,0,4382000
3,1.5,1500,3900,1,0,0,5,1500,0,1953,0,4375000
3,1.5,1500,4500,1,0,0,3,1500,0,1953,0,4340000
4,1.5,1720,1905,1,0,0,3,1720,0,1953,0,4340000
4,1,1430,4075,1.5,0,0,5,1430,0,1953,0,4340000
3,1,1500,3500,1,0,0,4,1500,0,1953,0,4340000
3,1.5,1230,6450,1,0,0,3,1230,0,1953,0,4340000
4,2,2110,4032,2,0,0,3,1710,400,1925,2003,4319000
4,1.75,1340,4400,1.5,0,0,3,1340,0,1958,0,4305000
4,1.75,1630,10360,1.5,0,0,5,1630,0,1943,0,4305000
3,1,1040,3400,1,0,0,3,1040,0,1942,2014,4277000
3,1,1350,6360,1.5,0,0,3,1350,0,1942,0,4270000
3,1,1350,6360,1.5,0,0,3,1350,0,1942,0,4270000
3,1,910,4500,1,0,0,4,910,0,1943,0,4270000
3,1.5,1670,2175,1,0,0,3,1370,300,1953,0,4270000
2,1,730,4360,1,0,0,3,730,0,1953,0,4270000
2,1,700,7770,1,0,0,3,700,0,1953,0,4270000
2,1,710,6650,1,0,0,4,710,0,1953,0,4235000
4,1.75,2000,2787,1,0,0,3,1100,900,1965,0,4235000
3,1,1280,5500,1,0,0,3,880,400,1961,0,4200000
4,1.75,1970,5040,1,0,0,5,1140,830,1960,0,4200000
3,2.5,2260,5850,2,0,0,3,1700,560,1925,2004,4200000
4,2.5,3110,2610,2,0,4,3,2040,1070,1990,0,4200000
3,2,3660,2953,1,0,3,4,1830,1830,1947,0,4200000
3,3.25,3080,2747,2,0,0,3,2080,1000,1984,0,4200000
4,1.75,2390,4410,1,0,2,3,1390,1000,1957,0,4200000
4,1.75,2120,4000,1,0,1,3,1190,930,1951,0,4200000
3,2,1340,2325,3,0,0,3,1340,0,1997,0,4200000
3,2.5,1600,4600,3,0,0,3,1600,0,2005,0,4200000
3,2.25,2400,3640,1.5,0,0,4,1440,960,1926,0,4200000
2,2.25,1330,5800,3,0,0,3,1330,0,2009,0,4200000
3,3,1320,7000,3,0,0,3,1320,0,2009,0,4200000
2,1.75,1840,4079,1,0,0,3,1140,700,1957,0,4200000
3,1,1290,3520,1.5,0,0,4,1290,0,1919,0,4200000
2,1,1380,2145,1,0,0,3,1380,0,1918,1976,4200000
3,1,900,4500,1.5,0,0,3,900,0,1910,0,4200000
2,1,1480,8250,1,0,0,3,1050,430,1949,0,4193000
2,1,1480,3450,1,0,0,3,1050,430,1949,0,4193000
3,1,1270,4840,1,0,0,3,1270,0,1921,0,4165000
3,1.5,1810,4080,1.5,0,0,4,1310,500,1929,0,4165000
2,2,1430,4046,1,0,0,4,1430,0,1949,0,4165000
3,1.75,1770,4632,1,0,0,3,1300,470,1963,0,4130000
3,1,910,5985,1,0,0,3,780,130,1942,0,4130000
3,2,2080,6060,1,0,0,5,1160,920,1954,0,4123000
2,1,1620,3600,1,0,0,4,920,700,1924,0,4098500
3,1.75,1250,3680,1,0,0,4,750,500,1944,0,4095000
4,1.75,1260,4040,1,0,0,5,860,400,1918,0,4095000
3,1.75,1280,5600,1.5,0,0,5,1280,0,1916,0,4095000
2,1,860,5900,1,0,0,4,860,0,1916,0,4060000
3,1,1360,4992,1,0,0,3,1060,300,1963,0,4060000
3,1.75,1680,4340,1,0,0,4,840,840,1952,0,4060000
5,1.5,2180,3000,1.5,0,0,4,1340,840,1924,0,4060000
2,1,950,4320,1,0,0,4,950,0,1919,0,4060000
4,1.75,1620,3630,1,0,3,4,1380,240,1947,0,4025000
3,1.5,1950,3460,3,0,0,3,1950,0,2002,0,4025000
5,3.5,3280,5400,2,0,0,3,2440,840,2003,0,4025000
2,1,760,4500,1,0,0,3,760,0,1944,0,4007500
2,1,750,3460,1,0,0,5,750,0,1947,0,4007500
2,1,1260,4100,1,0,0,3,690,570,1925,0,3990000
3,2.5,1790,6480,2,0,0,3,1790,0,1992,0,3990000
6,3,2800,4500,2,0,0,3,2800,0,1998,0,3990000
3,1.75,1400,3960,1.5,0,0,4,1400,0,1925,0,3990000
4,1.75,2160,4050,1,0,0,4,1260,900,1942,0,3990000
3,1.75,1660,7260,1,0,0,3,1130,530,1976,0,3920000
3,1.75,1780,5500,1,0,0,3,1130,650,1976,0,3920000
3,2,2000,3000,1,0,0,4,1100,900,1916,0,3920000
2,1.75,840,3290,1,0,0,3,700,140,1912,0,3920000
4,3.25,4140,3816,2,0,0,3,4140,0,2013,0,3920000
4,2.75,2070,8080,1,0,0,3,1390,680,1962,0,3920000
4,1.75,2170,2145,1,0,0,3,2170,0,1960,0,3920000
3,2.5,1690,3780,1,0,0,3,1690,0,1973,2009,3885000
4,2.25,2360,3180,2,0,0,4,2360,0,1968,0,3885000
4,1.5,1420,5300,1.5,0,0,4,1420,0,1928,0,3850000
3,2,2140,3180,1,0,0,4,1070,1070,1928,0,3850000
2,1,980,7152,1,0,0,3,980,0,1926,0,3850000
2,1,1280,4080,1.5,0,0,5,1280,0,1912,0,3850000
3,2.25,1250,3850,3,0,0,3,1250,0,2008,0,3850000
3,2.25,1250,2015,3,0,0,3,1250,0,2008,0,3850000
4,3,1680,2176,1,0,0,3,1150,530,1997,0,3850000
3,2.5,1890,3350,2,0,0,3,1890,0,1996,0,3836000
3,2,2040,3150,1,0,1,5,1120,920,1954,0,3815000
4,3.5,3160,4820,2,0,4,3,2180,980,1999,0,3780000
5,3.25,2700,3420,2,0,2,3,2070,630,1926,2014,3780000
4,3,2580,3600,2,0,0,3,2580,0,1999,0,3780000
4,3,2580,5830,2,0,0,3,2580,0,1999,0,3780000
3,2,1570,2856,1,0,0,3,1570,0,1999,0,3780000
3,1.75,1850,8400,1,0,2,5,1100,750,1919,1934,3780000
3,1.75,2100,8250,1,0,0,4,1230,870,1952,0,3773000
3,2,2730,2520,2.5,0,3,3,2730,0,1976,0,3773000
4,1.75,2030,6930,1,0,1,3,1130,900,1975,0,3773000
2,1,1320,3480,1,0,0,4,1320,0,1943,0,3745000
3,1.75,1590,3600,1,0,0,4,1590,0,1959,0,3710000
4,2.5,2200,4040,2,0,0,3,2200,0,2000,0,3710000
4,2.5,2110,6020,2,0,0,3,2110,0,2000,0,3710000
4,2.5,2060,4050,2,0,0,3,2060,0,2000,0,3710000
4,1,1670,3584,1.5,0,0,3,1670,0,1944,0,3710000
4,1,1130,3120,1.5,0,0,4,1130,0,1944,0,3703000
4,2.75,2260,5450,2,0,0,3,2260,0,2014,0,3703000
4,2.5,1770,3630,2,0,0,3,1770,0,2003,0,3675000
4,2.5,1960,3630,2,0,0,3,1960,0,2003,0,3675000
2,1,1070,5640,1,0,0,3,830,240,1950,0,3675000
4,1,1440,3600,1,0,0,3,1040,400,1950,0,3675000
2,1,880,4280,1,0,0,3,880,0,1950,0,3640000
4,2,1720,3570,1,0,0,4,860,860,1950,0,3640000
3,1,980,3180,1,0,0,4,980,0,1950,0,3640000
2,1,880,3000,1,0,0,4,880,0,1950,0,3640000
2,1,1300,3520,1,0,0,3,1300,0,1950,0,3640000
4,2.5,3000,5960,2,0,0,3,3000,0,2006,0,3640000
4,2.5,3060,4130,2,0,0,3,3060,0,2006,0,3640000
5,2.75,2760,2850,2,0,0,3,2760,0,2005,0,3640000
5,2.75,2870,2275,2,0,0,3,2870,0,2005,0,3640000
3,2,1720,3520,2,0,0,3,1720,0,1908,1992,3633000
5,2,2000,4500,1.5,0,2,4,1280,720,1908,0,3605000
4,3.5,3500,4000,2,0,0,3,2560,940,2000,0,3605000
3,2.25,2550,3150,2,0,0,3,2550,0,1983,0,3570000
3,1,2460,4500,1.5,0,0,4,1370,1090,1918,0,3570000
4,3,3560,4500,3,0,2,3,2970,590,1996,0,3570000
4,3.5,3170,3640,2,0,0,3,2340,830,1999,0,3570000
3,2.5,2280,3850,3,0,0,3,1890,390,2013,0,3535000
4,1,1860,4240,1.5,0,0,1,1860,0,1901,0,3500000
1,1,960,3650,1,0,0,3,760,200,1908,0,3500000
2,2.5,1740,4600,2,0,2,3,1210,530,1994,0,3500000
2,1,820,2135,1,0,0,3,820,0,1980,0,3500000
4,3.25,2050,3036,2,0,0,4,1370,680,1987,0,3500000
3,2.25,1290,3990,2,0,0,4,1290,0,1987,0,3500000
3,1.75,1920,7424,1,0,0,4,960,960,1913,0,3500000
3,0.75,1240,3480,1,0,0,4,1240,0,1968,0,3500000
2,2.5,2560,3600,2,0,0,5,1690,870,1901,0,3500000
3,2.25,2160,3640,2,0,0,3,2160,0,1982,0,3500000
5,2.5,3990,5900,1,0,0,4,1990,2000,1962,0,3500000
4,3.5,1800,3120,2,0,2,3,1800,0,1984,2011,3500000
2,1,790,7350,1,0,2,3,790,0,1908,0,3500000
6,4.5,4800,3512,2,0,0,3,3580,1220,2007,0,3500000
3,2,1990,9500,1.5,0,0,3,1230,760,1908,1970,3500000
4,2.25,2270,5880,1,0,2,4,1540,730,1959,0,3500000
3,1.75,2230,12944,1,0,0,3,1630,600,1968,0,3500000
2,1.75,1280,4900,1,0,0,4,730,550,1929,0,3493000
3,2,1870,3060,1,0,0,4,1870,0,1951,1997,3465000
5,2.75,2830,5320,1,0,0,5,1630,1200,1958,0,3465000
5,4.25,4830,2145,2,0,0,3,3720,1110,2014,0,3465000
4,1.75,1980,4000,1,0,0,5,990,990,1948,0,3430000
3,1.75,1540,3185,1,0,0,5,770,770,1947,0,3430000
4,2,2090,3850,1,0,0,4,2090,0,1951,0,3430000
3,2,3620,2145,2,0,0,3,3220,400,2007,0,3430000
3,2,1600,2610,1,0,0,5,1600,0,1952,0,3430000
3,2,2470,1950,2,0,0,3,2470,0,1961,2004,3430000
5,2.5,3100,4040,2.5,0,0,4,3100,0,1906,0,3423000
4,3.25,2910,4785,2,0,3,5,1830,1080,1914,0,3395000
4,2.25,2490,3450,1,0,0,3,1890,600,1976,0,3395000
3,2.25,1560,3640,2,0,0,3,1560,0,1990,0,3395000
3,1.75,1320,3500,1,0,0,4,1320,0,1989,0,3360000
3,2.25,1850,4960,2,0,0,3,1850,0,1989,0,3360000
3,2.25,1940,4120,1,0,1,4,1220,720,1963,0,3360000
2,1.5,1400,4750,1,0,0,3,960,440,1982,0,3360000
3,1.5,1410,3720,1,0,0,4,780,630,1982,0,3360000
3,2,1440,3750,1,0,0,4,970,470,1981,0,3360000
3,1.5,1520,3100,1,0,0,4,1040,480,1981,0,3360000
3,1.5,1630,3185,1,0,0,5,980,650,1980,0,3360000
3,1.75,1420,2700,1,0,0,5,820,600,1980,0,3353000
3,1.5,1480,2145,1,0,0,3,1000,480,1980,0,3332000
2,1,1440,4040,1,0,0,3,970,470,1980,0,3325000
3,1.5,1430,4775,1,0,0,3,820,610,1980,0,3325000
4,2.75,2250,2500,1,0,0,4,1320,930,1984,0,3290000
3,1.75,1880,3180,1,0,0,4,1880,0,1968,0,3290000
4,2,2360,6060,1,0,0,5,1260,1100,1939,0,3290000
4,1.75,1830,3480,1,0,0,4,930,900,1939,0,3290000
2,1.75,2130,3792,1,0,0,3,1500,630,1946,0,3290000
3,2.25,2910,4040,1.5,0,0,4,2510,400,1923,0,3290000
3,2,2300,2145,1,0,0,4,1150,1150,1938,0,3290000
4,1.5,2740,5880,1,0,0,4,1370,1370,1937,0,3290000
4,2,2580,4500,1,0,0,5,1300,1280,1950,0,3255000
3,1.75,2450,3930,1,0,0,5,1340,1110,1940,0,3255000
3,1.75,1700,3640,1,0,0,3,1460,240,1947,0,3234000
5,3.75,3290,4370,2,0,0,5,2190,1100,1938,0,3220000
2,2.25,2470,2684,1,0,0,4,1480,990,1954,0,3220000
5,2.75,3520,4320,2,0,0,4,3520,0,2001,0,3220000
5,3,2710,3120,1,0,2,3,1910,800,1953,0,3220000
3,1.75,1580,3450,1,0,2,4,1330,250,1947,0,3150000
3,2.5,1990,3986,2,0,0,3,1520,470,1990,0,3150000
2,1,1370,3500,1,0,2,3,1130,240,1941,0,3150000
3,1.75,1710,4095,1,0,0,4,1120,590,1941,0,3150000
3,3.75,3250,1650,2,0,2,4,2370,880,1951,0,3150000
4,2,1840,3450,1,0,0,4,920,920,1942,0,3150000
4,1,1870,6750,1.5,0,0,4,1670,200,1940,0,3150000
5,2.75,2670,9000,2,0,0,3,2670,0,2013,0,3150000
5,2.75,2730,3069,2,0,0,3,2730,0,2014,0,3150000
4,2.5,2200,4500,2,0,0,3,2200,0,2010,0,3143000
5,2.75,2990,5495,2,0,0,3,2990,0,2014,0,3129000
4,2.75,3050,2398,2,0,0,3,3050,0,2014,0,3118850
2,1,1320,3000,1,0,0,3,1320,0,1953,0,3115000
4,3.25,3500,3850,2,0,0,3,3500,0,1987,0,3115000
2,1,1070,3500,1,0,0,3,1070,0,1949,0,3115000
5,2.25,2240,8100,2,0,0,3,2240,0,1990,0,3087000
5,2.25,2240,4960,2,0,0,3,2240,0,1990,0,3080000
4,2.75,2910,2160,1,0,0,4,2130,780,1966,0,3080000
4,2.25,2160,3090,1,0,0,3,1080,1080,1966,0,3080000
5,3,3223,4500,2,0,0,3,3223,0,2014,0,3080000
5,2.75,3078,3800,2,0,0,3,3078,0,2014,0,3045000
5,3,3223,3090,2,0,0,3,3223,0,2014,0,3010000
2,1.5,980,3240,2,0,0,3,980,0,1922,2003,3010000
3,1,890,2835,1.5,0,0,3,890,0,1928,0,3010000
3,1.75,1380,4600,1,0,0,4,1380,0,1939,1957,3010000
3,1,860,5076,1,0,0,4,860,0,1955,0,3010000
3,2.5,3070,3750,1,0,3,5,1720,1350,1985,0,3010000
3,2,1550,3630,1.5,0,0,3,1550,0,1983,0,3010000
3,1.5,1820,8050,1,0,0,4,1820,0,1962,0,3003000
3,1.5,1740,4352,1,0,0,4,1740,0,1962,0,2975000
5,3.5,2720,3000,2,0,0,3,1860,860,1993,0,2961000
3,2,1980,5850,1,0,0,4,1380,600,1958,0,2940000
6,2.5,3250,4960,1,0,1,3,1800,1450,1966,0,2940000
3,1,910,3600,1,0,0,3,910,0,1966,0,2940000
3,1.75,1570,3660,1,0,0,3,1570,0,1960,0,2940000
5,2.5,3440,3480,1,0,2,4,1720,1720,1958,0,2940000
3,2,1960,2700,1,0,2,5,1650,310,1957,0,2940000
4,2.25,3380,3150,1,0,2,4,1690,1690,1969,0,2940000
3,1.75,2000,6615,1,0,2,4,1480,520,1957,0,2940000
4,2.25,2290,3040,1,0,2,4,1550,740,1959,0,2870000
3,1.75,2519,3630,2,0,0,5,2519,0,1973,0,2870000
3,2.5,2080,6000,1,0,0,3,1430,650,1974,0,2870000
1,1,690,5400,1,0,0,3,690,0,1928,0,2870000
3,2,1670,5200,1.5,0,0,3,1670,0,1931,0,2852500
3,1.5,1240,3300,1,0,0,3,1240,0,1959,0,2835000
3,2,1660,4350,1,0,0,4,1010,650,1961,0,2835000
3,1,1140,2640,1,0,0,3,1140,0,1959,0,2835000
3,1.75,1690,2650,1,0,0,4,1690,0,1958,0,2800000
4,1.75,2360,3960,1,0,0,3,1320,1040,1952,0,2800000
5,2.75,2580,6800,1,0,0,4,1730,850,1954,0,2730000
5,4.5,4400,4000,2,0,0,3,3390,1010,2003,0,2730000
3,1,1560,4000,1,0,0,3,1560,0,1952,0,2695000
4,1.5,2220,3934,1,0,0,4,1490,730,1954,0,2660000
5,4.75,3940,2000,2,0,0,3,3230,710,2008,0,2660000
3,1,1310,3630,1,0,0,3,1310,0,1956,0,2660000
3,1,1310,2800,1,0,0,3,1310,0,1956,0,2660000
3,1,1190,2430,1,0,0,3,1190,0,1955,0,2660000
4,2.75,2500,3480,2,0,0,3,2500,0,2008,0,2660000
3,2.5,2530,4000,2,0,0,3,2530,0,1989,0,2660000
4,2.75,2390,3185,1,0,0,4,1390,1000,1989,0,2653000
3,2,2660,4000,1,0,0,3,2210,450,1990,0,2653000
4,2.25,2100,2910,2,0,0,3,2100,0,1978,0,2604000
4,2.25,2380,3600,2,0,0,4,2380,0,1977,0,2590000
4,2.25,2400,4400,2,0,0,3,2400,0,1978,0,2590000
4,2.25,2310,3600,2,0,0,3,2310,0,1980,0,2590000
5,5.25,4830,2880,2,0,1,5,3930,900,1952,1998,2520000
4,3.5,4390,3180,2,0,3,3,3060,1330,1990,0,2520000
4,2.5,2900,3000,1,0,3,5,1450,1450,1963,0,2520000
3,1,1500,4400,1,0,0,4,1500,0,1968,0,2485000
4,2.5,1840,3000,2,0,0,3,1840,0,1991,0,2485000
4,1.75,1750,3210,1,0,0,3,1220,530,1977,0,2450000
3,1.75,1310,3240,1,0,0,3,1310,0,1993,0,2450000
3,2.5,3490,3000,2,0,0,3,2590,900,2009,0,2450000
3,2.5,2080,3500,1,0,0,5,1360,720,1978,0,2450000
3,2.25,2070,4840,2,0,0,3,2070,0,1989,0,2450000
3,1.75,1360,7700,1,0,0,4,1360,0,1985,0,2450000
3,2,1520,3635,1,0,0,3,1520,0,1996,0,2408000
3,2.5,1630,2475,2,0,0,3,1630,0,1996,0,2380000
2,1,1131,2787,3,0,0,3,1131,0,2011,0,2380000
2,1,894,3264,2,0,0,3,894,0,2011,0,2380000
2,1,962,3640,2,0,0,3,962,0,2012,0,2345000
2,1,800,3180,1,0,2,3,800,0,1940,0,2310000
4,3,2360,1836,1,0,0,3,1760,600,1949,0,2275000
4,1,1660,3970,1.5,0,0,3,1260,400,1930,0,2275000
2,1,930,3970,1,0,0,4,930,0,1940,0,2275000
4,1,1210,1950,1.5,0,0,3,1210,0,1936,0,2240000
2,1,880,5300,1,0,0,3,880,0,1938,1994,2233000
2,1,1450,3000,1,0,0,3,1450,0,1967,0,2135000
4,2,1720,2400,2,0,0,3,1470,250,1938,1980,2100000
2,1,1110,3000,1,0,0,3,890,220,1937,0,2100000
2,1,740,3360,1,0,0,3,740,0,1912,0,2100000
2,1,1280,3420,1,0,2,4,1020,260,1951,0,1960000
3,1.75,1090,1700,1,0,0,4,850,240,1950,0,1890000
4,1.5,1430,3649,1.5,0,0,4,1130,300,1945,0,1890000
3,1,1570,2990,1,0,0,4,1070,500,1940,0,1855000
3,1,1230,3000,1.5,0,0,3,1230,0,1927,0,1820000
3,1,860,2400,1.5,0,0,4,860,0,1927,0,1767150
2,1,1250,3620,1,0,0,4,1250,0,1923,0,1750000
2,1,1120,2910,1,0,0,3,1120,0,1942,1994,1750000
3,1,1290,3850,1.5,0,0,3,1290,0,1930,0,1750000
2,1,700,7420,1,0,0,3,700,0,1927,0,13300000
3,1,1440,8960,1,0,0,4,720,720,1922,0,12250000
3,2.5,1425,9960,3,0,0,3,1425,0,2008,0,12250000
3,2,1108,7500,3,0,0,3,1108,0,2009,0,12215000
3,2.5,2060,7420,2,0,0,3,2060,0,1924,2006,11410000
4,2.5,3100,7500,2,0,0,3,3100,0,2010,0,10850000
4,2.5,2150,8580,2,0,0,3,2150,0,2001,0,10150000
2,1,1090,16200,1,0,0,3,1090,0,1948,0,10150000
3,1.75,3000,8100,2,0,0,4,1900,1100,1963,0,9870000
3,2,1850,5750,1,0,0,4,950,900,1940,0,9800000
4,2,1560,13200,1,0,0,3,1560,0,1959,0,9800000
2,1,890,6000,1,0,0,3,890,0,1951,0,9681000
3,1.75,1830,6550,1,0,2,4,1010,820,1939,0,9310000
3,1,980,3500,1,0,0,3,760,220,1941,0,9240000
2,1.75,1390,7800,1,0,0,3,720,670,1941,0,9240000
2,1,810,6000,1,0,0,3,810,0,1958,0,9100000
2,1,760,6600,1,0,0,3,760,0,1941,0,9100000
3,1,1020,8500,1,0,0,4,880,140,1928,0,8960000
4,1.75,1930,4600,1,0,2,3,1130,800,1959,0,8890000
5,2.75,2460,6420,1,0,0,5,1490,970,1955,0,8855000
3,1,1260,4320,1,0,2,3,960,300,1940,0,8750000
4,2.5,2560,7155,1,0,0,4,1760,800,1949,0,8680000
3,2.25,1540,8050,1,0,0,5,770,770,1954,0,8645000
3,2.25,1540,4560,1,0,0,5,770,770,1954,0,8645000
2,1,940,8800,1,0,0,3,940,0,1923,0,8575000
4,2,2000,6540,2,0,0,4,1860,140,1949,0,8540000
3,1.75,1520,6000,1,0,0,3,790,730,1948,0,8463000
4,3,3680,8875,2,0,2,3,2890,790,2008,0,8400000
2,1,1290,7950,1,0,0,3,1290,0,1945,0,8400000
4,2.5,2240,5500,1,0,0,3,1540,700,1962,0,8400000
1,0.75,680,7475,1,0,0,3,680,0,1947,0,8400000
4,2.75,2160,7000,1,0,0,3,1430,730,1987,0,8400000
5,2.25,2140,4880,1,0,2,3,1220,920,1962,0,8295000
3,2.5,2220,5960,1.5,0,0,4,1660,560,1931,0,8190000
2,1,1340,6840,1,0,0,3,890,450,1939,0,8120000
2,1,1020,7000,1,0,0,3,1020,0,1930,1973,8080940
3,1.75,1960,7482,1,0,0,4,980,980,1939,0,8043000
2,1,1130,9000,1,0,0,3,880,250,1939,0,7980000
2,1.5,1200,6000,1,0,0,3,1200,0,1929,0,7962500
2,2,1420,6000,1.5,0,2,5,1420,0,1928,0,7910000
3,1.75,1300,6550,1.5,0,0,3,1300,0,1925,1992,7875000
4,2.5,1700,6360,1,0,0,4,850,850,1940,0,7840000
4,2.5,2170,6480,2,0,0,3,2170,0,1989,0,7700000
2,1,910,6000,1,0,0,3,910,0,1952,0,7700000
2,1,730,6000,1,0,0,3,730,0,1946,0,7560000
4,1.75,1600,6000,1,0,0,3,1130,470,1959,0,7560000
3,1.5,1260,6000,1,0,0,3,870,390,1941,0,7525000
3,1.75,1880,6600,1,0,0,3,880,1000,1922,0,7490000
2,2.5,1830,4300,1,0,0,5,930,900,1946,0,7455000
3,2,1590,7440,2,0,0,4,1590,0,1985,0,7420000
1,1,900,7440,1,0,0,3,900,0,1947,0,7420000
1,1,900,6325,1,0,0,3,900,0,1947,0,7420000
3,1.75,1950,6000,1,0,0,3,1250,700,1978,0,7350000
4,1.5,1430,5150,1.5,0,0,4,1430,0,1930,0,7350000
3,1,1600,6000,1.5,0,0,3,1400,200,1939,0,7350000
3,2,1400,6000,1,0,0,4,700,700,1924,0,7350000
3,1.5,1130,11440,1,0,0,3,940,190,1946,0,7343000
2,1,1340,9000,1,0,0,4,1340,0,1951,0,7245000
4,2.25,2900,7680,2,0,0,3,1990,910,1947,0,7210000
2,1,750,6000,1,0,0,3,750,0,1949,0,7210000
2,1,1120,6000,1,0,0,3,1120,0,1946,0,7140000
3,1.5,1470,8880,1,0,0,3,1280,190,1941,0,7070000
2,1,900,6240,1,0,0,3,900,0,1947,0,7070000
5,1.5,2240,6360,1,0,0,3,1280,960,1956,0,7035000
4,1.75,1470,11175,1,0,0,3,980,490,1955,0,7000000
2,1.75,2060,8880,1,0,0,3,1420,640,1940,0,6930000
2,1,800,13200,1,0,0,3,800,0,1943,0,6930000
5,3,2200,7700,1,0,0,3,1440,760,1987,0,6895000
4,3.5,2840,6000,3,0,0,3,2840,0,2008,0,6860000
2,1,1380,12090,1,0,0,4,880,500,1931,0,6790000
3,1,1140,4000,1,0,0,3,1140,0,1931,0,6790000
4,1,1420,6000,1.5,0,0,3,1420,0,1930,0,6755000
